        3	2021-12-04 23:18:43	1	0	1	0
        8	2021-12-04 23:27:16	1	0	1	0
        7	2021-12-05 11:56:37	1	0	1	0
        8	2021-12-05 15:46:37	1	0	1	0
        5	2021-12-05 16:01:09	1	0	1	0
        7	2021-12-05 17:28:18	1	0	1	0
        3	2021-12-05 23:13:30	1	0	1	0
        8	2021-12-05 23:14:13	1	0	1	0
        5	2021-12-05 23:45:12	1	0	1	0
        8	2021-12-06 11:44:58	1	0	1	0
        3	2021-12-06 15:34:54	1	0	1	0
        7	2021-12-06 15:51:21	1	0	1	0
        5	2021-12-06 16:13:11	1	0	1	0
        8	2021-12-06 18:08:37	1	0	1	0
        5	2021-12-06 23:29:04	1	0	1	0
        8	2021-12-07 12:10:46	1	0	1	0
        3	2021-12-07 15:30:40	1	0	1	0
        7	2021-12-07 15:52:07	1	0	1	0
        5	2021-12-07 16:36:54	1	0	1	0
        8	2021-12-07 18:03:15	1	0	1	0
        7	2021-12-07 23:39:06	1	0	1	0
        3	2021-12-07 23:39:36	1	0	1	0
        5	2021-12-08 00:04:39	1	0	1	0
        8	2021-12-08 11:52:37	1	0	1	0
        3	2021-12-08 15:41:42	1	0	1	0
        7	2021-12-08 15:47:58	1	0	1	0
        5	2021-12-08 15:57:33	1	0	1	0
        8	2021-12-08 18:22:46	1	0	1	0
        7	2021-12-08 23:20:49	1	0	1	0
        3	2021-12-08 23:22:14	1	0	1	0
        5	2021-12-08 23:56:43	1	0	1	0
        8	2021-12-09 11:46:05	1	0	1	0
        3	2021-12-09 16:18:04	1	0	1	0
        5	2021-12-09 16:35:45	1	0	1	0
        7	2021-12-09 16:42:11	1	0	1	0
        8	2021-12-09 18:17:42	1	0	1	0
        5	2021-12-10 16:57:15	1	0	1	0
        7	2021-12-10 17:17:30	1	0	1	0
        3	2021-12-10 17:40:01	1	0	1	0
        3	2021-12-10 23:07:17	1	0	1	0
        7	2021-12-10 23:08:01	1	0	1	0
        7	2021-12-11 11:45:49	1	0	1	0
        5	2021-12-11 11:46:12	1	0	1	0
        3	2021-12-11 15:39:28	1	0	1	0
        8	2021-12-11 15:39:35	1	0	1	0
        5	2021-12-11 16:31:08	1	0	1	0
        7	2021-12-11 18:09:27	1	0	1	0
        3	2021-12-11 23:26:37	1	0	1	0
        8	2021-12-11 23:31:46	1	0	1	0
        7	2021-12-12 11:48:58	1	0	1	0
        8	2021-12-12 15:45:09	1	0	1	0
        3	2021-12-12 15:49:44	1	0	1	0
        7	2021-12-12 18:08:28	1	0	1	0
        8	2021-12-12 23:30:54	1	0	1	0
        3	2021-12-12 23:31:13	1	0	1	0
        7	2021-12-13 11:59:53	1	0	1	0
        8	2021-12-13 15:46:18	1	0	1	0
        3	2021-12-13 15:47:35	1	0	1	0
        5	2021-12-13 17:29:15	1	0	1	0
        3	2021-12-13 23:18:24	1	0	1	0
        8	2021-12-13 23:18:53	1	0	1	0
        5	2021-12-13 23:38:07	1	0	1	0
        7	2021-12-14 12:05:51	1	0	1	0
        8	2021-12-14 15:28:32	1	0	1	0
        8	2021-12-14 15:42:01	1	0	1	0
        5	2021-12-14 16:21:26	1	0	1	0
        8	2021-12-14 23:37:09	1	0	1	0
        7	2021-12-15 15:33:21	1	0	1	0
        8	2021-12-15 15:51:16	1	0	1	0
        5	2021-12-15 16:48:01	1	0	1	0
        7	2021-12-15 23:29:05	1	0	1	0
        8	2021-12-15 23:29:33	1	0	1	0
        5	2021-12-15 23:50:17	1	0	1	0
        7	2021-12-16 15:35:13	1	0	1	0
        8	2021-12-16 15:51:38	1	0	1	0
        8	2021-12-16 15:52:00	1	0	1	0
        8	2021-12-16 23:24:25	1	0	1	0
        7	2021-12-16 23:25:02	1	0	1	0
        5	2021-12-17 17:06:24	1	0	1	0
        8	2021-12-17 17:16:33	1	0	1	0
        7	2021-12-17 17:26:26	1	0	1	0
        7	2021-12-17 23:34:43	1	0	1	0
        8	2021-12-17 23:34:47	1	0	1	0
        5	2021-12-17 23:57:00	1	0	1	0
        8	2021-12-18 11:55:28	1	0	1	0
        5	2021-12-18 12:31:50	1	0	1	0
        3	2021-12-18 15:30:52	1	0	1	0
        7	2021-12-18 15:49:01	1	0	1	0
        5	2021-12-18 16:14:02	1	0	1	0
        8	2021-12-18 18:16:36	1	0	1	0
        5	2021-12-18 19:26:03	1	0	1	0
        3	2021-12-18 23:09:20	1	0	1	0
        7	2021-12-18 23:10:06	1	0	1	0
        8	2021-12-19 12:13:02	1	0	1	0
        5	2021-12-19 15:25:55	1	0	1	0
        3	2021-12-19 15:38:29	1	0	1	0
        7	2021-12-19 15:45:27	1	0	1	0
        8	2021-12-19 18:03:58	1	0	1	0
        7	2021-12-19 23:20:43	1	0	1	0
        5	2021-12-20 00:03:18	1	0	1	0
        8	2021-12-20 12:02:31	1	0	1	0
        7	2021-12-20 15:27:47	1	0	1	0
        3	2021-12-20 15:40:38	1	0	1	0
        8	2021-12-20 18:12:19	1	0	1	0
        8	2021-12-21 12:13:22	1	0	1	0
        3	2021-12-21 15:36:30	1	0	1	0
        3	2021-12-21 15:36:32	1	0	1	0
        5	2021-12-21 16:08:57	1	0	1	0
        8	2021-12-21 18:09:36	1	0	1	0
        3	2021-12-21 23:02:56	1	0	1	0
        5	2021-12-21 23:08:20	1	0	1	0
        5	2021-12-22 12:21:13	1	0	1	0
        8	2021-12-22 15:52:16	1	0	1	0
        5	2021-12-22 17:56:26	1	0	1	0
        8	2021-12-22 23:22:58	1	0	1	0
        8	2021-12-23 12:01:39	1	0	1	0
        8	2021-12-23 12:01:42	1	0	1	0
        3	2021-12-23 15:39:57	1	0	1	0
        8	2021-12-23 20:05:21	1	0	1	0
        3	2021-12-24 17:09:26	1	0	1	0
        8	2021-12-24 17:09:34	1	0	1	0
        8	2021-12-24 17:09:36	1	0	1	0
        5	2021-12-24 18:33:55	1	0	1	0
        3	2021-12-24 23:12:39	1	0	1	0
        8	2021-12-24 23:13:42	1	0	1	0
        5	2021-12-25 00:19:00	1	0	1	0
        3	2021-12-25 11:35:16	1	0	1	0
        5	2021-12-25 12:42:27	1	0	1	0
        8	2021-12-25 15:30:32	1	0	1	0
        5	2021-12-25 15:55:14	1	0	1	0
        5	2021-12-25 19:27:47	1	0	1	0
        3	2021-12-25 19:29:09	1	0	1	0
        8	2021-12-25 23:25:07	1	0	1	0
        5	2021-12-25 23:47:17	1	0	1	0
        7	2021-12-26 11:59:53	1	0	1	0
        3	2021-12-26 15:30:26	1	0	1	0
        8	2021-12-26 16:01:28	1	0	1	0
        5	2021-12-26 17:01:56	1	0	1	0
        7	2021-12-26 18:21:41	1	0	1	0
        3	2021-12-26 23:24:47	1	0	1	0
        8	2021-12-26 23:25:00	1	0	1	0
        5	2021-12-26 23:38:29	1	0	1	0
        7	2021-12-27 12:13:14	1	0	1	0
        3	2021-12-27 15:31:28	1	0	1	0
        8	2021-12-27 15:47:57	1	0	1	0
        7	2021-12-27 17:59:29	1	0	1	0
        3	2021-12-27 23:28:51	1	0	1	0
        8	2021-12-27 23:30:06	1	0	1	0
        7	2021-12-28 12:05:21	1	0	1	0
        3	2021-12-28 15:09:05	1	0	1	0
        8	2021-12-28 15:46:52	1	0	1	0
        7	2021-12-28 18:47:55	1	0	1	0
        8	2021-12-28 23:23:22	1	0	1	0
        3	2021-12-28 23:23:27	1	0	1	0
        2	2021-12-29 14:28:14	1	0	1	0
        2	2021-12-29 14:28:20	1	0	1	0
        3	2021-12-29 15:45:49	1	0	1	0
        8	2021-12-29 15:55:31	1	0	1	0
        3	2021-12-29 23:31:47	1	0	1	0
        8	2021-12-29 23:32:46	1	0	1	0
        3	2021-12-30 11:56:11	1	0	1	0
        7	2021-12-30 15:37:12	1	0	1	0
        8	2021-12-30 15:44:00	1	0	1	0
        3	2021-12-30 18:18:14	1	0	1	0
        8	2021-12-30 23:45:12	1	0	1	0
        7	2021-12-30 23:45:36	1	0	1	0
        7	2021-12-31 16:51:30	1	0	1	0
        5	2021-12-31 17:26:22	1	0	1	0
        3	2021-12-31 17:36:20	1	0	1	0
        3	2021-12-31 23:42:41	1	0	1	0
        7	2022-01-01 11:43:54	1	0	1	0
        8	2022-01-01 15:44:14	1	0	1	0
        3	2022-01-01 16:15:30	1	0	1	0
        7	2022-01-01 18:01:45	1	0	1	0
        3	2022-01-01 23:33:58	1	0	1	0
        8	2022-01-01 23:34:48	1	0	1	0
        8	2022-01-02 12:09:52	1	0	1	0
        7	2022-01-02 15:47:14	1	0	1	0
        3	2022-01-02 16:04:24	1	0	1	0
        8	2022-01-02 18:56:19	1	0	1	0
        8	2022-01-02 18:56:21	1	0	1	0
        3	2022-01-02 23:26:18	1	0	1	0
        7	2022-01-02 23:27:19	1	0	1	0
        8	2022-01-03 11:30:02	1	0	1	0
        3	2022-01-03 15:39:30	1	0	1	0
        7	2022-01-03 15:40:34	1	0	1	0
        8	2022-01-03 18:09:38	1	0	1	0
        3	2022-01-03 23:27:44	1	0	1	0
        8	2022-01-04 11:21:44	1	0	1	0
        3	2022-01-04 15:38:55	1	0	1	0
        7	2022-01-04 15:44:48	1	0	1	0
        8	2022-01-04 18:19:25	1	0	1	0
        3	2022-01-04 23:24:20	1	0	1	0
        7	2022-01-04 23:36:16	1	0	1	0
        3	2022-01-05 11:42:17	1	0	1	0
        8	2022-01-05 15:45:03	1	0	1	0
        7	2022-01-05 16:04:11	1	0	1	0
        3	2022-01-05 18:23:05	1	0	1	0
        7	2022-01-05 23:31:55	1	0	1	0
        8	2022-01-05 23:32:00	1	0	1	0
        5	2022-01-06 15:53:23	1	0	1	0
        8	2022-01-06 16:09:01	1	0	1	0
        3	2022-01-06 18:05:16	1	0	1	0
        7	2022-01-06 23:23:33	1	0	1	0
        8	2022-01-06 23:24:08	1	0	1	0
        5	2022-01-06 23:35:32	1	0	1	0
        5	2022-01-07 16:47:39	1	0	1	0
        7	2022-01-07 17:08:43	1	0	1	0
        8	2022-01-07 17:23:21	1	0	1	0
        7	2022-01-07 23:15:46	1	0	1	0
        8	2022-01-07 23:16:06	1	0	1	0
        5	2022-01-07 23:46:42	1	0	1	0
        7	2022-01-08 11:33:05	1	0	1	0
        5	2022-01-08 11:43:59	1	0	1	0
        5	2022-01-08 15:25:37	1	0	1	0
        3	2022-01-08 15:44:38	1	0	1	0
        8	2022-01-08 15:55:40	1	0	1	0
        7	2022-01-08 18:04:29	1	0	1	0
        3	2022-01-08 23:26:28	1	0	1	0
        8	2022-01-08 23:26:37	1	0	1	0
        5	2022-01-08 23:34:59	1	0	1	0
        7	2022-01-09 11:49:48	1	0	1	0
        3	2022-01-09 15:43:45	1	0	1	0
        8	2022-01-09 15:44:29	1	0	1	0
        5	2022-01-09 17:13:53	1	0	1	0
        7	2022-01-09 18:22:17	1	0	1	0
        3	2022-01-09 23:32:38	1	0	1	0
        8	2022-01-09 23:33:18	1	0	1	0
        7	2022-01-10 12:21:54	1	0	1	0
        8	2022-01-10 15:38:44	1	0	1	0
        8	2022-01-10 15:39:14	1	0	1	0
        8	2022-01-10 15:39:16	1	0	1	0
        3	2022-01-10 15:44:46	1	0	1	0
        7	2022-01-10 17:56:03	1	0	1	0
        3	2022-01-10 23:23:22	1	0	1	0
        8	2022-01-10 23:23:38	1	0	1	0
        5	2022-01-10 23:26:22	1	0	1	0
        7	2022-01-11 11:35:21	1	0	1	0
        3	2022-01-11 15:41:14	1	0	1	0
        3	2022-01-11 17:11:11	1	0	1	0
        7	2022-01-11 18:13:09	1	0	1	0
        6	2022-01-11 20:58:58	1	0	1	0
        6	2022-01-11 20:59:14	1	0	1	0
        3	2022-01-11 23:09:47	1	0	1	0
        8	2022-01-11 23:14:16	1	0	1	0
        5	2022-01-11 23:59:55	1	0	1	0
        3	2022-01-12 11:24:32	1	0	1	0
        7	2022-01-12 15:42:01	1	0	1	0
        8	2022-01-12 15:42:22	1	0	1	0
        5	2022-01-12 16:28:08	1	0	1	0
        3	2022-01-12 18:22:32	1	0	1	0
        5	2022-01-12 23:11:50	1	0	1	0
        8	2022-01-12 23:12:08	1	0	1	0
        7	2022-01-12 23:12:35	1	0	1	0
        7	2022-01-13 11:48:01	1	0	1	0
        3	2022-01-13 15:40:33	1	0	1	0
        8	2022-01-13 15:53:12	1	0	1	0
        7	2022-01-13 18:00:20	1	0	1	0
        3	2022-01-13 23:20:38	1	0	1	0
        8	2022-01-13 23:20:54	1	0	1	0
        5	2022-01-14 00:22:31	1	0	1	0
        5	2022-01-14 16:37:46	1	0	1	0
        3	2022-01-14 17:04:31	1	0	1	0
        8	2022-01-14 17:08:20	1	0	1	0
        3	2022-01-14 23:28:30	1	0	1	0
        8	2022-01-14 23:29:28	1	0	1	0
        5	2022-01-14 23:47:56	1	0	1	0
        8	2022-01-15 11:42:00	1	0	1	0
        5	2022-01-15 12:23:08	1	0	1	0
        3	2022-01-15 15:40:00	1	0	1	0
        3	2022-01-15 15:40:02	1	0	1	0
        5	2022-01-15 15:40:28	1	0	1	0
        7	2022-01-15 16:02:20	1	0	1	0
        8	2022-01-15 18:11:42	1	0	1	0
        5	2022-01-15 18:44:43	1	0	1	0
        7	2022-01-15 23:10:22	1	0	1	0
        5	2022-01-15 23:31:27	1	0	1	0
        8	2022-01-16 12:11:43	1	0	1	0
        3	2022-01-16 15:43:42	1	0	1	0
        7	2022-01-16 15:51:08	1	0	1	0
        8	2022-01-16 18:07:11	1	0	1	0
        3	2022-01-16 23:03:35	1	0	1	0
